[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:29:16 | 05-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd0a061c5dd8d0335c8f9dec65520fc3adfe55c27bee85fbe3c9694538d4e7cd4
[09:32:19 | 05-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:32:22 | 05-06-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:28:51 | 06-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x38079ad83137b3ae63d1afc7ef66be3cb473434b603e50a9751fa3e93d9ce59d
[09:31:54 | 06-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:31:57 | 06-06-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:27:24 | 07-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1e7388ed03d843358f286d54395d6955ca7c0d4b2c04a6a93ffdd910e32d5248
[09:30:27 | 07-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:30:30 | 07-06-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:46:14 | 08-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf3d0de40accbb2e0cfae0fb42098bf1a86631cf9e1ce9853bd2af972775c623d
[09:49:17 | 08-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:49:20 | 08-06-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:44:49 | 09-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb302f896a5bc9b2ee9666ca6cfb417fd57abca058e106275b2d5367ae90dea81
[09:47:52 | 09-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:47:55 | 09-06-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:40:13 | 10-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x284f26c781f87db638ab9126cae1d4fa5badc2800944dc695618d1f64f44df77
[09:43:16 | 10-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:43:19 | 10-06-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:39:15 | 11-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc171e821f6327ad7859612b84ffa46e04b848ee8b2450335ca3e1b56377678de
[09:42:18 | 11-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:42:21 | 11-06-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:29:27 | 12-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x18e2964525bbfaa967d97f5f62969b5c17a741346497d6768600104da42e6a75
[09:32:30 | 12-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:32:33 | 12-06-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:39:39 | 13-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6709b348952a8da591fed5ffcaf1cc0a053c640857a5953e72a701b73d6a8623
[09:42:42 | 13-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:42:45 | 13-06-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
